paradas;servicios
42161;11qI-16kI-16vI
42162;11qI-16kI-16vI
42163;11qI-16kI-16vI
42164;11qI-16kI-16vI
42165;11qI-16kI-16vI
42166;11qI-16kI-16vI
42167;11qI
42168;11qI
42169;11qI
42170;11qI
42171;11qI
42172;11qI
42173;11qI
42213;11eI-11fI-11qI-11rI
42236;10aI-10nI-11eI-11qI-11rI
42237;10aI-10nI-11eI-11fI-11qI-11rI
42238;10aI-11eI-11fI-11qI-11rI
42239;10aI-11eI-11fI-11qI-11rI
42240;10aI-11eI-11fI-11qI-11rI
42241;10aI-10oI-11eI-11fI-11qI-11rI
42272;10jI-11eI-11fI
42382;11eI
42383;11eI
42384;11eI
42385;11eI-16iI
42386;11eI-16iI
42387;11eI-16iI
42388;11eI-16iI
42389;11eI-16hI-16iI
42390;11eI-16hI-16iI
42391;11eI-16hI-16iI
42392;11eI-16hI-16iI
42393;11eI-16hI-16iI
42394;11eI-16hI-16iI
42395;11eI
42396;11eI
42397;11eI
42398;11eI
42399;11eI-16iI
42400;11eI-16iI
42461;12aI-12bI
42885;14hI-14zI
42886;14hI-14zI
42887;14tI-14uI
42888;14hI-14zI
42889;14hI-14zI
42890;14hI-14zI
42891;14hI-14zI
42892;14hI-14zI
42893;14hI-14zI
42894;14hI-14zI
42895;14hI-14zI
42896;14hI-14zI
42897;14tI-14uI
42898;14tI-14uI
42943;14tI-14uI
42944;14tI-14uI
42945;14tI-14uI
42946;14hI-14zI
42947;14tI-14uI
42948;14hI-14zI
42949;14tI-14uI
42950;14hI-14zI
42951;14tI-14uI
42952;14tI-14uI
42953;14hI-14zI
42954;14uI-14zI
42955;14tI-14uI
42956;14hI-14zI
42957;14tI-14uI
42958;14tI-14uI-14zI
42979;14uI-14zI
42980;14uI
42981;14uI
42982;14uI
42983;14uI-14zI
43080;14zI
43082;14zI
43098;14zI
43205;16hI-16iI
43206;16kI-16vI
43207;16hI
43208;16hI
43209;16hI
43210;16hI
43211;16hI-16iI
43212;16hI-16iI
43213;16hI-16iI
43214;16hI
43230;16iI
43231;16iI
43326;16kI-16vI
43327;16kI-16vI
43328;16kI-16vI
43335;16kI-16vI
43336;16kI-16vI
43337;16kI-16vI
43338;16kI-16vI
43339;16hI
43344;16vI
43345;16vI
44629;24fI-24tI
44630;24fI-24tI
44631;24fI-24tI
44632;24fI-24tI
44633;24fI-24tI
44634;24fI-24tI
44635;24fI-24tI
44636;24fI-24tI
44637;24fI-24tI
44638;24fI-24tI
44639;24fI-24tI
44640;24fI-24tI
44641;24fI-24tI
44716;24mI-24rI
44717;24mI-24rI
44718;24mI-24rI
44719;24mI-24rI
44720;24mI-24rI
44721;24mI-24rI
44722;24mI-24rI
44723;24mI-24rI
44724;24mI-24rI
44725;24mI-24rI
44726;24mI-24rI
44727;24mI-24rI
44790;30bI
44791;30bI
44792;30bI
44799;30bI
44800;30bI
44801;30bI
44802;30bI
44803;30bI
44804;30bI
44805;30bI
44806;30bI
44959;30eI
44960;30eI
44961;30eI
44962;30eI
44964;30eI
44965;30eI
45054;30nI
45055;30nI
45056;30nI
45057;30nI
45058;30nI
45059;30nI
45060;30nI
45087;11fI-30qI-30rI
45105;30rI
45106;30rI
45107;30rI
45108;30rI
49112;11rI-12aI-12bI-81sI
49120;12aI-12bI-30dI-30eI-81sI
49121;12aI-12bI-30dI-30eI-81sI
49122;12aI-12bI-30dI-30eI-81sI
49123;12aI-12bI-30dI-30eI-81sI
49159;12aI-12bI-81sI
49166;81sI-Linea 1R-Linea 2R
49219;81sI
49232;81cI-81sI
49236;81cI-81sI
49249;81cI
49345;12qI-12rI-30mI-30nI-81cI
49346;12qI-12rI-30mI-30nI-81cI
49347;12qI-12rI-30mI-30nI-81cI
49348;12qI-12rI-30mI-30nI-81cI
49356;10oI-11fI-12qI-12rI-81cI
49358;11fI-12qI-12rI-81cI
49367;90eI-90jI-90xI-90yI
49368;90yI
49369;90yI
49370;90yI
49371;90yI
49372;90yI
49373;90yI
49374;90xI-90yI
49375;90yI
49376;90yI
49377;90eI-Linea 1R
49378;90eI-90jI-90xI
49379;90yI
49380;90xI-90yI
49381;90xI
49382;90yI
49383;90xI
49384;90yI
49385;90yI
49386;90xI
49387;90yI
49424;90yI
49425;90xI
49426;90xI
49427;90xI
49432;90xI
49472;90xI
49473;90eI
49474;90eI-90xI
49475;90eI-90jI-90xI
49476;90xI
49479;90xI
49480;90xI
49481;90jI-90xI
49482;90xI
49483;90xI
49484;90xI
49485;90jI-90xI
49486;90eI-90jI
49487;90jI
49488;90jI
49489;90jI
49490;90eI-90jI
49503;90jI
49504;90jI
49505;90jI-90xI
49509;90jI
49510;90eI-90jI
49511;90eI-90jI
49512;90jI
49513;90jI
49514;90eI-90jI
49515;90eI
49516;90jI
49517;90eI-90jI
49518;90eI-90jI
49519;90eI-90yI
49520;90eI-90yI
49521;90eI
49522;90eI
49523;90eI
49524;90eI
49532;90eI
49538;90yI
